id	tokens	ner_tags
0	['Yuzu', '(', 'Citrus', '×', 'junos', ',', 'from', 'Japanese', '柚子', 'or', 'ユズ', ';', '/ˈjuːzuː/', 'ⓘ', ')', 'is', 'a', 'citrus', 'fruit', 'and', 'plant', 'in', 'the', 'family', 'Rutaceae', 'of', 'East', 'Asian', 'origin', '.']	[[0], [3], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
1	['Yuzu', 'has', 'been', 'cultivated', 'mainly', 'in', 'East', 'Asia', ',', 'though', 'it', 'has', 'also', 'recently', 'been', 'grown', 'in', 'New', 'Zealand', ',', 'Australia', ',', 'Spain', ',', 'Italy', ',', 'and', 'France', '.']	[[0], [3], [3], [3], [3], [3], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
2	['It', 'is', 'believed', 'to', 'have', 'originated', 'in', 'central', 'China', 'as', 'an', 'F1', 'hybrid', 'of', 'the', 'mangshanyeju', 'subspecies', 'of', 'mandarin', 'orange', 'and', 'the', 'ichang', 'papeda', '.']	[[3], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
3	['This', 'fruit', 'resembles', 'a', 'yellow', 'clementine', 'with', 'uneven', 'skin', 'and', 'can', 'be', 'either', 'yellow', 'or', 'green', 'depending', 'on', 'the', 'degree', 'of', 'ripeness', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
4	['Yuzu', 'fruits', ',', 'which', 'are', 'very', 'aromatic', ',', 'typically', 'range', 'between', '5.5', 'and', '7.5', '\xa0', 'cm', '(', '2', '+', '1⁄8', 'and', '3', '\xa0', 'in', ')', 'in', 'diameter', 'but', 'can', 'be', 'as', 'large', 'as', 'a', 'regular', 'grapefruit', '(', 'up', 'to', '10', '\xa0', 'cm', 'or', '4', '\xa0', 'in', ',', 'or', 'larger', ')', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
5	['Yuzu', 'forms', 'an', 'upright', 'shrub', 'or', 'small', 'tree', ',', 'which', 'commonly', 'has', 'many', 'large', 'thorns', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
6	['Leaves', 'are', 'notable', 'for', 'a', 'large', ',', 'leaf', '-', 'like', 'petiole', ',', 'resembling', 'those', 'of', 'the', 'related', 'makrut', 'lime', 'and', 'ichang', 'papeda', ',', 'and', 'are', 'heavily', 'scented', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
7	['Yuzu', 'closely', 'resembles', 'sudachi', '(', 'Citrus', 'sudachi', ',', 'a', 'Japanese', 'citrus', 'from', 'Tokushima', 'Prefecture', ',', 'a', 'yuzu', '–', 'mandarin', 'orange', 'cross', ')', 'in', 'many', 'regards', ',', 'though', ',', 'unlike', 'the', 'sudachi', ',', 'yuzu', 'eventually', 'ripen', 'to', 'an', 'orange', 'colour', 'and', 'there', 'are', 'subtle', 'differences', 'between', 'the', 'flavors', 'of', 'the', 'fruit', '.']	[[0], [2], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
8	['The', 'yuzu', 'originated', 'and', 'grew', 'wild', 'in', 'central', 'China', 'and', 'Tibet', 'region', '.']	[[3], [3], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
9	['It', 'was', 'introduced', 'to', 'Japan', 'and', 'Korea', 'during', 'the', 'Tang', 'dynasty', 'and', 'is', 'still', 'cultivated', 'there', '.']	[[3], [3], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
10	['It', 'grows', 'slowly', ',', 'generally', 'requiring', 'ten', 'years', 'to', 'fruit', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
11	['[', 'citation', 'needed', ']', 'To', 'shorten', 'the', 'duration', 'to', 'fruiting', ',', 'it', 'may', 'be', 'grafted', 'onto', 'karatachi', '(', 'P.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
12	['trifoliata', ')', '.']	[[0], [0], [0]]
13	['[', 'citation', 'needed', ']', 'It', 'is', 'unusual', 'among', 'citrus', 'plants', 'in', 'being', 'relatively', 'frost', '-', 'hardy', ',', 'due', 'to', 'its', 'cold', '-', 'hardy', 'Ichang', 'papeda', 'ancestry', ',', 'and', 'can', 'be', 'grown', 'in', 'regions', 'with', 'winters', 'as', 'low', 'as', '−7', '\xa0', '°', 'C', '(', '19', '\xa0', '°', 'F', ')', 'where', 'more', 'sensitive', 'citrus', 'would', 'not', 'thrive', '.']	[[2], [0], [0], [2], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
14	"['In', 'Japan', ',', 'an', 'ornamental', 'version', 'of', 'yuzu', 'called', 'hana', 'yuzu', '(', '花柚子', ',', '花ゆず', ')', '""', 'flower', 'yuzu', '""', 'is', 'also', 'grown', 'for', 'its', 'flowers', 'rather', 'than', 'its', 'fruit', '.']"	[[3], [2], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
15	['A', 'sweet', 'variety', 'of', 'yuzu', 'known', 'as', 'the', 'yuko', ',', 'only', 'present', 'in', 'Japan', ',', 'became', 'severely', 'endangered', 'during', 'the', '1970s', 'and', '1980s', ';', 'a', 'major', 'attempt', 'has', 'been', 'made', 'to', 'revive', 'this', 'varietal', 'in', 'southern', 'Japan', '.']	[[3], [0], [3], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
16	"['Another', 'variety', 'of', 'yuzu', 'in', 'Japan', ',', 'with', 'knobby', 'skin', ',', 'is', 'called', 'shishi', 'yuzu', '(', '獅子柚子', ',', 'literally', '""', 'lion', 'yuzu', '""', ')', '.']"	[[3], [1], [2], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
17	['Dangyuja', ',', 'a', 'Korean', 'citrus', 'fruit', 'from', 'Jeju', 'Island', ',', 'is', 'often', 'considered', 'a', 'type', 'of', 'yuzu', 'due', 'to', 'its', 'similar', 'shape', 'and', 'flavor', ',', 'but', 'it', 'is', 'genetically', 'a', 'variety', 'of', 'pomelo', '.']	[[1], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
18	"['Yuzu', ""'s"", 'domestic', 'production', 'is', 'about', '27,000', 'tons', '(', '2016', ')', '.']"	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
19	['Though', 'rarely', 'eaten', 'as', 'a', 'fruit', ',', 'yuzu', 'is', 'a', 'common', 'ingredient', 'in', 'Japanese', 'cuisine', ',', 'where', 'the', 'aromatic', 'zest', '(', 'outer', 'rind', ')', 'and', 'the', 'juice', 'are', 'used', 'much', 'in', 'the', 'same', 'way', 'that', 'lemons', 'are', 'used', 'in', 'other', 'cuisines', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
20	"['The', 'yuzu', ""'s"", 'flavor', 'is', 'tart', 'and', 'fragrant', ',', 'closely', 'resembling', 'that', 'of', 'the', 'grapefruit', ',', 'with', 'overtones', 'of', 'mandarin', 'orange', '.']"	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
21	['It', 'is', 'an', 'integral', 'ingredient', '(', 'along', 'with', 'sudachi', ',', 'daidai', ',', 'and', 'other', 'similar', 'citrus', 'fruits', ')', 'in', 'the', 'citrus', '-', 'based', 'sauce', 'ponzu', ',', 'and', 'yuzu', 'vinegar', 'is', 'also', 'produced', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
22	['Yuzu', 'is', 'often', 'combined', 'with', 'honey', 'to', 'make', 'yuzu', 'hachimitsu', '(', '柚子蜂蜜', ')', ',', 'a', 'kind', 'of', 'syrup', 'that', 'is', 'used', 'to', 'make', 'yuzu', 'tea', '(', '柚子茶', ')', ',', 'or', 'as', 'an', 'ingredient', 'in', 'alcoholic', 'drinks', 'such', 'as', 'the', 'yuzu', 'sour', '(', '柚子サワー', ')', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
23	"['Yuzu', 'kosho', '(', 'also', 'yuzukosho', ',', 'literally', '""', 'yuzu', 'and', 'pepper', '""', ')', 'is', 'a', 'spicy', 'Japanese', 'sauce', 'made', 'from', 'green', 'or', 'yellow', 'yuzu', 'zest', ',', 'green', 'or', 'red', 'chili', 'peppers', ',', 'and', 'salt', '.']"	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
24	['It', 'is', 'used', 'to', 'make', 'liquor', '(', 'such', 'as', 'yuzukomachi', ',', '柚子小町', ')', 'and', 'wine', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
25	['Slivered', 'yuzu', 'rind', 'is', 'used', 'to', 'garnish', 'a', 'savory', ',', 'salty', 'egg', '-', 'pudding', 'dish', 'called', 'chawanmushi', ',', 'as', 'well', 'as', 'miso', 'soup', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
26	['It', 'is', 'often', 'used', 'along', 'with', 'sudachi', 'and', 'kabosu', '.']	[[1], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
27	['Yuzu', 'is', 'used', 'to', 'make', 'various', 'sweets', ',', 'including', 'marmalade', 'and', 'cake', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
28	['It', 'is', 'used', 'extensively', 'in', 'the', 'flavoring', 'of', 'many', 'snack', 'products', ',', 'such', 'as', 'Doritos', '.']	[[1], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
29	['In', 'Korean', 'cuisine', ',', 'yuja', 'is', 'most', 'commonly', 'used', 'to', 'make', 'yuja', '-', 'cheong', '(', '유자청', ',', 'yuja', 'marmalade', ')', 'and', 'yuja', 'tea', '.']	[[0], [1], [1], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
30	['Yuja', '-', 'cheong', 'can', 'be', 'made', 'by', 'sugaring', 'peeled', ',', 'depulped', ',', 'and', 'thinly', 'sliced', 'yuja', ',', 'and', 'yuja', '-', 'cha', ',', 'yuja', 'tea', ',', 'can', 'be', 'made', 'by', 'mixing', 'hot', 'water', 'with', 'yuja', '-', 'cheong', '.']	[[1], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
31	['Yuja', '-', 'hwachae', '(', '유자화채', ',', 'yuja', 'punch', ')', ',', 'a', 'variety', 'of', 'hwachae', '(', 'fruit', 'punch', ')', ',', 'is', 'another', 'common', 'dessert', 'made', 'with', 'yuja', '.']	[[1], [1], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
32	['Yuja', 'is', 'also', 'a', 'common', 'ingredient', 'in', 'Korean', '-', 'style', 'western', 'food', ',', 'such', 'as', 'salads', '.']	[[1], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
33	['Yuzu', 'is', 'also', 'known', 'for', 'its', 'characteristically', 'strong', 'aroma', ',', 'and', 'the', 'oil', 'from', 'its', 'skin', 'is', 'marketed', 'as', 'a', 'fragrance', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
34	['In', 'Japan', ',', 'bathing', 'with', 'yuzu', 'on', 'Tōji', ',', 'the', 'winter', 'solstice', ',', 'is', 'a', 'custom', 'that', 'dates', 'to', 'at', 'least', 'the', 'early', '18th', 'century', '.']	[[3], [2], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
35	['Whole', 'yuzu', 'fruits', 'are', 'floated', 'in', 'the', 'hot', 'water', 'of', 'the', 'bath', ',', 'sometimes', 'enclosed', 'in', 'a', 'cloth', 'bag', ',', 'releasing', 'their', 'aroma', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
36	['The', 'fruit', 'may', 'also', 'be', 'cut', 'in', 'half', ',', 'allowing', 'the', 'citrus', 'juice', 'to', 'mingle', 'with', 'the', 'bathwater', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
37	['The', 'yuzu', 'bath', ',', 'known', 'commonly', 'as', 'yuzu', 'yu', '(', '柚子湯', ')', ',', 'but', 'also', 'as', 'yuzu', 'buro', '(', '柚子風呂', ')', ',', 'is', 'said', 'to', 'guard', 'against', 'colds', ',', 'treat', 'the', 'roughness', 'of', 'skin', ',', 'warm', 'the', 'body', ',', 'and', 'relax', 'the', 'mind', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
38	['The', 'body', 'of', 'the', 'taepyeongso', ',', 'a', 'Korean', 'traditional', 'oboe', ',', 'close', 'to', 'the', 'Chinese', 'suona', 'or', 'the', 'zurna', ',', 'is', 'often', 'made', 'from', 'jujube', ',', 'mulberry', ',', 'or', 'yuzu', 'wood', '.']	[[2], [0], [0], [1], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
